Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
51,No,Travel_Rarely,684,Research & Development,6,3,Life Sciences,162,1,Male,51,3,5,Research Director,3,Single,16581.0,6462,7.0,No,13,3.0,3,0.0,23.0,4.5,3,18.0,14.5,7.5,14.5
31,Yes,Travel_Rarely,249,Sales,6,4,Life Sciences,163,2,Male,76,1,2,Sales Executive,3,Married,6172.0,20739,4.0,Yes,18,3.0,2,0.0,12.0,3.0,2,7.0,7.0,7.0,7.0
26,No,Travel_Rarely,841,Research & Development,6,3,Other,164,3,Female,46,2,1,Research Scientist,2,Married,2368.0,23300,1.0,No,19,3.0,3,0.0,5.0,3.0,2,5.0,4.0,4.0,3.0
58,Yes,Travel_Rarely,147,Research & Development,23,4,Medical,165,4,Female,94,3,3,Healthcare Representative,4,Married,10312.0,3465,1.0,No,12,3.0,4,1.0,28.5,3.0,2,18.0,10.0,7.5,6.0
19,Yes,Travel_Rarely,528,Sales,22,1,Marketing,167,4,Male,50,3,1,Sales Representative,3,Single,1675.0,26820,1.0,Yes,19,3.0,4,0.0,0.0,2.0,2,0.0,0.0,0.0,0.0
22,No,Travel_Rarely,594,Research & Development,2,1,Technical Degree,169,3,Male,100,3,1,Laboratory Technician,4,Married,2523.0,19299,0.0,No,14,3.0,3,1.0,3.0,2.0,3,2.0,1.0,2.0,1.0
49,No,Travel_Rarely,470,Research & Development,20,4,Medical,170,3,Female,96,3,2,Manufacturing Director,1,Married,6567.0,5549,1.0,No,14,3.0,3,0.0,16.0,2.0,2,15.0,11.0,5.0,11.0
43,No,Travel_Frequently,957,Research & Development,28,3,Medical,171,2,Female,72,4,1,Research Scientist,3,Single,4739.0,16090,4.0,No,12,3.0,4,0.0,18.0,2.0,3,3.0,2.0,1.0,2.0
50,No,Travel_Frequently,809,Sales,12,3,Marketing,174,3,Female,77,3,3,Sales Executive,4,Single,9208.0,6645,4.0,No,11,3.0,4,0.0,16.0,3.0,3,2.0,2.0,2.0,1.0
31,Yes,Travel_Rarely,542,Sales,20,3,Life Sciences,175,2,Female,71,1,2,Sales Executive,3,Married,4559.0,24788,3.0,Yes,11,3.0,3,1.0,4.0,2.0,3,2.0,2.0,2.0,2.0
41,No,Travel_Rarely,802,Sales,9,1,Life Sciences,176,3,Male,96,3,3,Sales Executive,3,Divorced,8189.0,21196,3.0,Yes,13,3.0,3,1.0,12.0,2.0,3,9.0,7.0,0.0,7.0
26,No,Travel_Rarely,1355,Human Resources,25,1,Life Sciences,177,3,Female,61,3,1,Human Resources,3,Married,2942.0,8916,1.0,No,23,3.0,4,1.0,8.0,3.0,3,8.0,7.0,5.0,7.0
36,No,Travel_Rarely,216,Research & Development,6,2,Medical,178,2,Male,84,3,2,Manufacturing Director,2,Divorced,4941.0,2819,6.0,No,20,3.0,4,2.0,7.0,0.5,3,3.0,2.0,0.0,1.0
51,Yes,Travel_Frequently,1150,Research & Development,8,4,Life Sciences,179,1,Male,53,1,3,Manufacturing Director,4,Single,10650.0,25150,2.0,No,15,3.0,4,0.0,18.0,2.0,3,4.0,2.0,0.0,3.0
39,No,Travel_Rarely,1329,Sales,4,4,Life Sciences,182,4,Female,47,2,2,Sales Executive,3,Married,5902.0,14590,4.0,No,14,3.0,3,1.0,17.0,1.0,4,15.0,11.0,5.0,9.0
25,No,Travel_Rarely,959,Sales,28,3,Life Sciences,183,1,Male,41,2,2,Sales Executive,3,Married,8639.0,24835,2.0,No,18,3.0,4,0.0,6.0,3.0,3,2.0,2.0,2.0,2.0
30,No,Travel_Rarely,1240,Human Resources,9,3,Human Resources,184,3,Male,48,3,2,Human Resources,4,Married,6347.0,13982,0.0,Yes,19,3.0,4,0.0,12.0,2.0,1,11.0,9.0,4.0,7.0
32,Yes,Travel_Rarely,1033,Research & Development,9,3,Medical,190,1,Female,41,3,1,Laboratory Technician,1,Single,4200.0,10224,7.0,No,22,3.0,1,0.0,10.0,2.0,4,5.0,4.0,0.0,4.0
45,No,Travel_Rarely,1316,Research & Development,29,3,Medical,192,3,Male,83,3,1,Research Scientist,4,Single,3452.0,9752,5.0,No,13,3.0,2,0.0,9.0,2.0,2,6.0,5.0,0.0,3.0
38,No,Travel_Rarely,364,Research & Development,3,5,Technical Degree,193,4,Female,32,3,2,Research Scientist,3,Single,4317.0,2302,3.0,Yes,20,3.0,2,0.0,19.0,2.0,3,3.0,2.0,2.0,2.0
30,No,Travel_Rarely,438,Research & Development,18,3,Life Sciences,194,1,Female,75,3,1,Research Scientist,3,Single,2632.0,23910,1.0,No,14,3.0,3,0.0,5.0,4.0,2,5.0,4.0,0.0,4.0
32,No,Travel_Frequently,689,Sales,9,2,Medical,195,4,Male,35,1,2,Sales Executive,4,Divorced,4668.0,22812,0.0,No,17,3.0,4,2.5,9.0,2.0,4,8.0,7.0,0.0,7.0
30,No,Travel_Rarely,201,Research & Development,5,3,Technical Degree,197,4,Female,84,3,1,Research Scientist,1,Divorced,3204.0,10415,5.0,No,14,3.0,4,1.0,8.0,3.0,3,3.0,2.0,2.0,2.0
30,No,Travel_Rarely,1427,Research & Development,2,1,Medical,198,2,Male,35,2,1,Laboratory Technician,4,Single,2720.0,11162,0.0,No,13,3.0,4,0.0,6.0,3.0,3,5.0,3.0,1.0,2.0
41,No,Travel_Frequently,857,Research & Development,10,3,Life Sciences,199,4,Male,91,2,4,Manager,1,Divorced,16581.0,12888,4.0,No,13,3.0,2,1.0,21.0,2.0,2,7.0,6.0,7.0,7.0
41,No,Travel_Rarely,933,Research & Development,9,4,Life Sciences,200,3,Male,94,3,1,Laboratory Technician,1,Married,2238.0,6961,2.0,No,21,3.0,4,1.0,7.0,2.0,3,5.0,0.0,1.0,4.0
19,No,Travel_Rarely,1181,Research & Development,3,1,Medical,201,2,Female,79,3,1,Laboratory Technician,2,Single,1483.0,16102,1.0,No,14,3.0,4,0.0,1.0,3.0,3,1.0,0.0,0.0,0.0
40,No,Travel_Frequently,1395,Research & Development,26,3,Medical,202,2,Female,54,3,2,Research Scientist,2,Divorced,5605.0,8504,1.0,No,11,3.0,1,1.0,20.0,2.0,3,18.0,7.0,2.0,13.0
35,No,Travel_Rarely,662,Sales,1,5,Marketing,204,3,Male,94,3,3,Sales Executive,2,Married,7295.0,11439,1.0,No,13,3.0,1,2.0,10.0,3.0,3,10.0,8.0,0.0,6.0
53,No,Travel_Rarely,1436,Sales,6,2,Marketing,205,2,Male,34,3,2,Sales Representative,3,Married,2306.0,16047,2.0,Yes,20,3.0,4,1.0,13.0,3.0,1,7.0,7.0,4.0,5.0
45,No,Travel_Rarely,194,Research & Development,9,3,Life Sciences,206,2,Male,60,3,2,Laboratory Technician,2,Divorced,2348.0,10901,8.0,No,18,3.0,3,1.0,20.0,2.0,1,17.0,9.0,0.0,14.5
32,No,Travel_Frequently,967,Sales,8,3,Marketing,207,2,Female,43,3,3,Sales Executive,4,Single,8998.0,15589,1.0,No,14,3.0,4,0.0,9.0,2.0,3,9.0,8.0,3.0,7.0
29,No,Non-Travel,1496,Research & Development,1,1,Technical Degree,208,4,Male,41,3,2,Manufacturing Director,3,Married,4319.0,26283,1.0,No,13,3.0,1,1.0,10.0,1.0,3,10.0,7.0,0.0,9.0
51,No,Travel_Rarely,1169,Research & Development,7,4,Medical,211,2,Male,34,2,2,Manufacturing Director,3,Married,6132.0,13983,2.0,No,17,3.0,3,0.0,10.0,2.0,3,1.0,0.0,0.0,0.0
58,No,Travel_Rarely,1145,Research & Development,9,3,Medical,214,2,Female,75,2,1,Research Scientist,2,Married,3346.0,11873,4.0,Yes,20,3.0,2,1.0,9.0,3.0,2,1.0,0.0,0.0,0.0
40,No,Travel_Rarely,630,Sales,4,4,Marketing,215,3,Male,67,2,3,Sales Executive,4,Married,10855.0,8552,7.0,No,11,3.0,1,1.0,15.0,2.0,2,12.0,11.0,2.0,11.0
34,No,Travel_Frequently,303,Sales,2,4,Marketing,216,3,Female,75,3,1,Sales Representative,3,Married,2231.0,11314,6.0,No,18,3.0,4,1.0,6.0,3.0,3,4.0,3.0,1.0,2.0
22,No,Travel_Rarely,1256,Research & Development,19,1,Medical,217,3,Male,80,3,1,Research Scientist,4,Married,2323.0,11992,1.0,No,24,3.0,1,2.0,2.0,4.5,3,2.0,2.0,2.0,2.0
27,No,Non-Travel,691,Research & Development,9,3,Medical,218,4,Male,57,3,1,Research Scientist,2,Divorced,2024.0,5970,6.0,No,18,3.0,4,1.0,6.0,1.0,1,2.0,2.0,2.0,2.0
28,No,Travel_Rarely,440,Research & Development,21,3,Medical,221,3,Male,42,3,1,Research Scientist,4,Married,2713.0,6672,1.0,No,11,3.0,3,1.0,5.0,2.0,1,5.0,2.0,0.0,2.0
57,No,Travel_Rarely,334,Research & Development,24,2,Life Sciences,223,3,Male,83,4,3,Healthcare Representative,4,Divorced,9439.0,23402,3.0,Yes,16,3.0,2,1.0,12.0,2.0,1,5.0,3.0,1.0,4.0
27,No,Non-Travel,1450,Research & Development,3,3,Medical,224,3,Male,79,2,1,Research Scientist,3,Divorced,2566.0,25326,1.0,Yes,15,3.0,4,1.0,1.0,2.0,2,1.0,1.0,0.0,1.0
50,No,Travel_Rarely,1452,Research & Development,11,3,Life Sciences,226,3,Female,53,3,5,Manager,2,Single,16581.0,17053,3.0,No,15,3.0,2,0.0,21.0,4.5,3,5.0,4.0,4.0,4.0
41,No,Travel_Rarely,465,Research & Development,14,3,Life Sciences,227,1,Male,56,3,1,Research Scientist,3,Divorced,2451.0,4609,4.0,No,12,3.0,1,1.0,13.0,2.0,3,9.0,8.0,1.0,8.0
30,No,Travel_Rarely,1339,Sales,5,3,Life Sciences,228,2,Female,41,3,3,Sales Executive,4,Married,9419.0,8053,2.0,No,12,3.0,3,1.0,12.0,2.0,3,10.0,9.0,7.0,4.0
38,No,Travel_Rarely,702,Sales,1,4,Life Sciences,230,1,Female,59,2,2,Sales Executive,4,Single,8686.0,12930,4.0,No,22,3.0,3,0.0,12.0,2.0,4,8.0,3.0,0.0,7.0
32,No,Travel_Rarely,120,Research & Development,6,5,Life Sciences,231,3,Male,43,3,1,Research Scientist,3,Single,3038.0,12430,3.0,No,20,3.0,1,0.0,8.0,2.0,3,5.0,4.0,1.0,4.0
27,No,Travel_Rarely,1157,Research & Development,17,3,Technical Degree,233,3,Male,51,3,1,Research Scientist,2,Married,3058.0,13364,0.0,Yes,16,3.0,4,1.0,6.0,3.0,2,5.0,2.0,1.0,1.0
19,Yes,Travel_Frequently,602,Sales,1,1,Technical Degree,235,3,Female,100,1,1,Sales Representative,1,Single,2325.0,20989,0.0,No,21,3.0,1,0.0,1.0,4.5,4,0.0,0.0,0.0,0.0
36,No,Travel_Frequently,1480,Research & Development,3,2,Medical,238,4,Male,30,3,1,Laboratory Technician,2,Single,2088.0,15062,4.0,No,12,3.0,3,0.0,13.0,3.0,2,8.0,7.0,7.0,2.0
30,No,Non-Travel,111,Research & Development,9,3,Medical,239,3,Male,66,3,2,Laboratory Technician,1,Divorced,3072.0,11012,1.0,No,11,3.0,3,2.0,12.0,4.0,3,12.0,9.0,6.0,10.0
45,No,Travel_Rarely,1268,Sales,4,2,Life Sciences,240,3,Female,30,3,2,Sales Executive,1,Divorced,5006.0,6319,4.0,Yes,11,3.0,1,1.0,9.0,3.0,4,5.0,4.0,0.0,3.0
56,No,Travel_Rarely,713,Research & Development,8,3,Life Sciences,241,3,Female,67,3,1,Research Scientist,1,Divorced,4257.0,13939,4.0,Yes,18,3.0,3,1.0,19.0,3.0,3,2.0,2.0,2.0,2.0
33,No,Travel_Rarely,134,Research & Development,2,3,Life Sciences,242,3,Male,90,3,1,Research Scientist,4,Single,2500.0,10515,0.0,No,14,3.0,1,0.0,4.0,2.0,4,3.0,1.0,0.0,2.0
19,Yes,Travel_Rarely,303,Research & Development,2,3,Life Sciences,243,2,Male,47,2,1,Laboratory Technician,4,Single,1102.0,9241,1.0,No,22,3.0,3,0.0,1.0,3.0,2,1.0,0.0,1.0,0.0
46,No,Travel_Rarely,526,Sales,1,2,Marketing,244,2,Female,92,3,3,Sales Executive,1,Divorced,10453.0,2137,1.0,No,25,3.0,3,2.5,24.0,2.0,3,18.0,13.0,7.5,7.0
38,No,Travel_Rarely,1380,Research & Development,9,2,Life Sciences,245,3,Female,75,3,1,Laboratory Technician,4,Single,2288.0,6319,1.0,No,12,3.0,3,0.0,2.0,3.0,3,2.0,2.0,2.0,1.0
31,No,Travel_Rarely,140,Research & Development,12,1,Medical,246,3,Female,95,3,1,Research Scientist,4,Married,3929.0,6984,8.0,Yes,23,3.0,3,1.0,7.0,0.5,3,4.0,2.0,0.0,2.0
34,No,Travel_Rarely,629,Research & Development,27,2,Medical,247,4,Female,95,3,1,Research Scientist,2,Single,2311.0,5711,2.0,No,15,3.0,4,0.0,9.0,3.0,3,3.0,2.0,1.0,2.0
41,Yes,Travel_Rarely,1356,Sales,20,2,Marketing,248,2,Female,70,3,1,Sales Representative,2,Single,3140.0,21728,1.0,Yes,22,3.0,4,0.0,4.0,4.5,2,4.0,3.0,0.0,2.0
50,No,Travel_Rarely,328,Research & Development,1,3,Medical,249,3,Male,86,2,1,Laboratory Technician,3,Married,3690.0,3425,2.0,No,15,3.0,4,1.0,5.0,2.0,2,3.0,2.0,0.0,2.0
53,No,Travel_Rarely,1084,Research & Development,13,2,Medical,250,4,Female,57,4,2,Manufacturing Director,1,Divorced,4450.0,26250,1.0,No,11,3.0,3,2.0,5.0,3.0,3,4.0,2.0,1.0,3.0
33,No,Travel_Rarely,931,Research & Development,14,3,Medical,252,4,Female,72,3,1,Research Scientist,2,Married,2756.0,4673,1.0,No,13,3.0,4,1.0,8.0,4.5,3,8.0,7.0,1.0,6.0
40,No,Travel_Rarely,989,Research & Development,4,1,Medical,253,4,Female,46,3,5,Manager,3,Married,16581.0,6499,1.0,No,14,3.0,2,1.0,21.0,2.0,3,18.0,8.0,7.5,9.0
55,No,Travel_Rarely,692,Research & Development,14,4,Medical,254,3,Male,61,4,5,Research Director,2,Single,16581.0,13339,8.0,No,11,3.0,4,0.0,28.5,3.0,3,18.0,14.5,2.0,14.5
34,No,Travel_Frequently,1069,Research & Development,2,1,Life Sciences,256,4,Male,45,2,2,Manufacturing Director,3,Married,9547.0,14074,1.0,No,17,3.0,3,0.0,10.0,2.0,2,10.0,9.0,1.0,9.0
51,No,Travel_Rarely,313,Research & Development,3,3,Medical,258,4,Female,98,3,4,Healthcare Representative,2,Single,13734.0,7192,3.0,No,18,3.0,3,0.0,21.0,4.5,3,7.0,7.0,1.0,0.0
52,No,Travel_Rarely,699,Research & Development,1,4,Life Sciences,259,3,Male,65,2,5,Manager,3,Married,16581.0,5678,0.0,No,14,3.0,1,1.0,28.5,4.5,3,18.0,14.5,7.5,9.0
27,No,Travel_Rarely,894,Research & Development,9,3,Medical,260,4,Female,99,3,1,Research Scientist,2,Single,2279.0,11781,1.0,No,16,3.0,4,0.0,7.0,2.0,2,7.0,7.0,0.0,3.0
35,Yes,Travel_Rarely,556,Research & Development,23,2,Life Sciences,261,2,Male,50,2,2,Manufacturing Director,3,Married,5916.0,15497,3.0,Yes,13,3.0,1,0.0,8.0,1.0,3,1.0,0.0,0.0,1.0
43,No,Non-Travel,1344,Research & Development,7,3,Medical,262,4,Male,37,4,1,Research Scientist,4,Divorced,2089.0,5228,4.0,No,14,3.0,4,2.5,7.0,3.0,4,5.0,4.0,2.0,2.0
45,No,Non-Travel,1195,Research & Development,2,2,Medical,264,1,Male,65,2,4,Manager,4,Married,16581.0,20462,8.5,No,23,3.0,4,1.0,22.0,1.0,3,18.0,8.0,7.5,8.0
37,No,Travel_Rarely,290,Research & Development,21,3,Life Sciences,267,2,Male,65,4,1,Research Scientist,1,Married,3564.0,22977,1.0,Yes,12,3.0,1,1.0,8.0,3.0,2,8.0,7.0,1.0,7.0
35,No,Travel_Frequently,138,Research & Development,2,3,Medical,269,2,Female,37,3,2,Laboratory Technician,2,Single,4425.0,15986,5.0,No,11,3.0,4,0.0,10.0,4.5,3,6.0,2.0,1.0,2.0
42,No,Non-Travel,926,Research & Development,21,2,Medical,270,3,Female,36,3,2,Manufacturing Director,3,Divorced,5265.0,16439,2.0,No,16,3.0,2,1.0,11.0,4.5,3,5.0,3.0,0.0,2.0
38,No,Travel_Rarely,1261,Research & Development,2,4,Life Sciences,271,4,Male,88,3,2,Manufacturing Director,3,Married,6553.0,7259,8.5,No,14,3.0,2,0.0,14.0,3.0,3,1.0,0.0,0.0,0.0
38,No,Travel_Rarely,1084,Research & Development,29,3,Technical Degree,273,4,Male,54,3,2,Manufacturing Director,4,Married,6261.0,4185,3.0,No,18,3.0,1,1.0,9.0,3.0,1,7.0,7.0,1.0,7.0
27,No,Travel_Frequently,472,Research & Development,1,1,Technical Degree,274,3,Male,60,2,2,Manufacturing Director,1,Married,4298.0,9679,5.0,No,19,3.0,3,1.0,6.0,1.0,3,2.0,2.0,2.0,0.0
49,No,Non-Travel,1002,Research & Development,18,4,Life Sciences,275,4,Male,92,3,2,Manufacturing Director,4,Divorced,6804.0,23793,1.0,Yes,15,3.0,1,2.0,7.0,0.5,3,7.0,7.0,1.0,7.0
34,No,Travel_Frequently,878,Research & Development,10,4,Medical,277,4,Male,43,3,1,Research Scientist,3,Divorced,3815.0,5972,1.0,Yes,17,3.0,4,1.0,5.0,4.0,4,5.0,3.0,2.0,0.0
40,No,Travel_Rarely,905,Research & Development,19,2,Medical,281,3,Male,99,3,2,Laboratory Technician,4,Married,2741.0,16523,8.0,Yes,15,3.0,3,1.0,15.0,2.0,4,7.0,2.0,3.0,7.0
38,Yes,Travel_Rarely,1180,Research & Development,29,1,Medical,282,2,Male,70,3,2,Healthcare Representative,1,Married,6673.0,11354,7.0,Yes,19,3.0,2,0.0,17.0,2.0,3,1.0,0.0,0.0,0.0
29,Yes,Travel_Rarely,121,Sales,27,3,Marketing,283,2,Female,35,3,3,Sales Executive,4,Married,7639.0,24525,1.0,No,22,3.0,4,2.5,10.0,3.0,2,10.0,4.0,1.0,9.0
22,No,Travel_Rarely,1136,Research & Development,5,3,Life Sciences,284,4,Male,60,4,1,Research Scientist,2,Divorced,2328.0,12392,1.0,Yes,16,3.0,1,1.0,4.0,2.0,2,4.0,2.0,2.0,2.0
36,No,Travel_Frequently,635,Research & Development,18,1,Medical,286,2,Female,73,3,1,Laboratory Technician,4,Single,2153.0,7703,1.0,No,13,3.0,1,0.0,8.0,2.0,3,8.0,1.0,1.0,7.0
40,No,Non-Travel,1151,Research & Development,9,5,Life Sciences,287,4,Male,63,2,2,Healthcare Representative,4,Married,4876.0,14242,8.5,No,14,3.0,4,1.0,5.0,4.5,1,3.0,2.0,0.0,2.0
46,No,Travel_Rarely,644,Research & Development,1,4,Medical,288,4,Male,97,3,3,Healthcare Representative,1,Divorced,9396.0,12368,7.0,No,16,3.0,3,1.0,17.0,3.0,3,4.0,2.0,0.0,3.0
32,Yes,Travel_Rarely,1045,Sales,4,4,Medical,291,4,Male,32,1,3,Sales Executive,4,Married,10400.0,25812,1.0,No,11,3.0,3,0.0,14.0,2.0,2,14.0,8.0,7.5,8.0
30,No,Non-Travel,829,Research & Development,1,1,Life Sciences,292,3,Male,88,2,3,Manufacturing Director,3,Single,8474.0,20925,1.0,No,22,3.0,3,0.0,12.0,2.0,3,11.0,8.0,5.0,8.0
27,No,Travel_Frequently,1242,Sales,20,3,Life Sciences,293,4,Female,90,3,2,Sales Executive,3,Single,9981.0,12916,1.0,No,14,3.0,4,0.0,7.0,2.0,3,7.0,7.0,0.0,7.0
51,No,Travel_Rarely,1469,Research & Development,8,4,Life Sciences,296,2,Male,81,2,3,Research Director,2,Married,12490.0,15736,5.0,No,16,3.0,4,2.0,16.0,4.5,1,10.0,9.0,4.0,7.0
30,Yes,Travel_Rarely,1005,Research & Development,3,3,Technical Degree,297,4,Female,88,3,1,Research Scientist,1,Single,2657.0,8556,5.0,Yes,11,3.0,3,0.0,8.0,4.5,3,5.0,2.0,0.0,4.0
41,No,Travel_Rarely,896,Sales,6,3,Life Sciences,298,4,Female,75,3,3,Manager,4,Single,13591.0,14674,3.0,Yes,18,3.0,3,0.0,16.0,3.0,3,1.0,0.0,0.0,0.0
30,Yes,Travel_Frequently,334,Sales,26,4,Marketing,299,3,Female,52,2,2,Sales Executive,1,Single,6696.0,22967,5.0,No,15,3.0,3,0.0,9.0,4.5,2,6.0,3.0,0.0,1.0
29,Yes,Travel_Rarely,992,Research & Development,1,3,Technical Degree,300,3,Male,85,3,1,Research Scientist,3,Single,2058.0,19757,0.0,No,14,3.0,4,0.0,7.0,1.0,2,6.0,2.0,1.0,5.0
45,No,Non-Travel,1052,Sales,6,3,Medical,302,4,Female,57,2,3,Sales Executive,4,Single,8865.0,16840,6.0,No,12,3.0,4,0.0,23.0,2.0,3,18.0,7.0,7.5,8.0
54,No,Travel_Rarely,1147,Sales,3,3,Marketing,303,4,Female,52,3,2,Sales Executive,1,Married,5940.0,17011,2.0,No,14,3.0,4,1.0,16.0,4.0,3,6.0,2.0,0.0,5.0
36,No,Travel_Rarely,1396,Research & Development,5,2,Life Sciences,304,4,Male,62,3,2,Laboratory Technician,2,Single,5914.0,9945,8.0,No,16,3.0,4,0.0,16.0,3.0,4,13.0,11.0,3.0,7.0
33,No,Travel_Rarely,147,Research & Development,4,4,Medical,305,3,Female,47,2,1,Research Scientist,2,Married,2622.0,13248,6.0,No,21,3.0,4,0.0,7.0,3.0,3,3.0,2.0,1.0,1.0
37,No,Travel_Frequently,663,Research & Development,11,3,Other,306,2,Male,47,3,3,Research Director,4,Divorced,12185.0,10056,1.0,Yes,14,3.0,3,2.5,10.0,1.0,3,10.0,8.0,0.0,7.0
38,No,Travel_Rarely,119,Sales,3,3,Life Sciences,307,1,Male,76,3,3,Sales Executive,3,Divorced,10609.0,9647,0.0,No,12,3.0,3,2.0,17.0,4.5,2,16.0,10.0,5.0,13.0
31,No,Non-Travel,979,Research & Development,1,4,Medical,308,3,Male,90,1,2,Manufacturing Director,3,Married,4345.0,4381,0.0,No,12,3.0,4,1.0,6.0,2.0,3,5.0,4.0,1.0,4.0
59,No,Travel_Rarely,142,Research & Development,3,3,Life Sciences,309,3,Male,70,2,1,Research Scientist,4,Married,2177.0,8456,3.0,No,17,3.0,1,1.0,7.0,4.5,3,1.0,0.0,0.0,0.0
37,No,Travel_Frequently,319,Sales,4,4,Marketing,311,1,Male,41,3,1,Sales Representative,4,Divorced,2793.0,2539,4.0,No,17,3.0,3,1.0,13.0,2.0,3,9.0,8.0,5.0,8.0
29,No,Travel_Frequently,1413,Sales,1,1,Medical,312,2,Female,42,3,3,Sales Executive,4,Married,7918.0,6599,1.0,No,14,3.0,4,1.0,11.0,4.5,3,11.0,10.0,4.0,1.0
35,No,Travel_Frequently,944,Sales,1,3,Marketing,314,3,Female,92,3,3,Sales Executive,3,Single,8789.0,9096,1.0,No,14,3.0,1,0.0,10.0,3.0,4,10.0,7.0,0.0,8.0
29,Yes,Travel_Rarely,896,Research & Development,18,1,Medical,315,3,Male,86,2,1,Research Scientist,4,Single,2389.0,14961,1.0,Yes,13,3.0,3,0.0,4.0,3.0,2,4.0,3.0,0.0,1.0
52,No,Travel_Rarely,1323,Research & Development,2,3,Life Sciences,316,3,Female,89,2,1,Laboratory Technician,4,Single,3212.0,3300,7.0,No,15,3.0,2,0.0,6.0,3.0,2,2.0,2.0,2.0,2.0
42,No,Travel_Rarely,532,Research & Development,4,2,Technical Degree,319,3,Male,58,3,5,Manager,4,Married,16581.0,4933,1.0,No,11,3.0,4,0.0,22.0,3.0,3,18.0,14.5,7.5,14.5
59,No,Travel_Rarely,818,Human Resources,6,2,Medical,321,2,Male,52,3,1,Human Resources,3,Married,2267.0,25657,8.0,No,17,3.0,4,0.0,7.0,2.0,2,2.0,2.0,2.0,2.0
50,No,Travel_Rarely,854,Sales,1,4,Medical,323,4,Female,68,3,5,Manager,4,Divorced,16581.0,24118,3.0,No,11,3.0,3,1.0,28.5,3.0,2,7.0,0.0,0.0,6.0
33,Yes,Travel_Rarely,813,Research & Development,14,3,Medical,325,3,Male,58,3,1,Laboratory Technician,4,Married,2436.0,22149,5.0,Yes,13,3.0,3,1.0,8.0,2.0,1,5.0,4.0,0.0,4.0
43,No,Travel_Rarely,1034,Sales,16,3,Marketing,327,4,Female,80,3,4,Manager,4,Married,16064.0,7744,5.0,Yes,22,3.0,3,1.0,22.0,3.0,3,17.0,13.0,1.0,9.0
33,Yes,Travel_Rarely,465,Research & Development,2,2,Life Sciences,328,1,Female,39,3,1,Laboratory Technician,1,Married,2707.0,21509,7.0,No,20,3.0,1,0.0,13.0,3.0,4,9.0,7.0,1.0,7.0
52,No,Non-Travel,771,Sales,2,4,Life Sciences,329,1,Male,79,2,5,Manager,3,Single,16581.0,21030,1.0,Yes,18,3.0,4,0.0,28.5,2.0,4,18.0,7.0,7.5,12.0
32,No,Travel_Rarely,1401,Sales,4,2,Life Sciences,330,3,Female,56,3,1,Sales Representative,2,Married,3931.0,20990,2.0,No,11,3.0,1,1.0,6.0,4.5,3,4.0,3.0,1.0,2.0
32,Yes,Travel_Rarely,515,Research & Development,1,3,Life Sciences,331,4,Male,62,2,1,Laboratory Technician,3,Single,3730.0,9571,0.0,Yes,14,3.0,4,0.0,4.0,2.0,1,3.0,2.0,1.0,2.0
39,No,Travel_Rarely,1431,Research & Development,1,4,Medical,332,3,Female,96,3,1,Laboratory Technician,3,Divorced,2232.0,15417,7.0,No,14,3.0,3,2.5,7.0,1.0,3,3.0,2.0,1.0,2.0
32,No,Non-Travel,976,Sales,26,4,Marketing,333,3,Male,100,3,2,Sales Executive,4,Married,4465.0,12069,0.0,No,18,3.0,1,0.0,4.0,2.0,3,3.0,2.0,2.0,2.0
41,No,Travel_Rarely,1411,Research & Development,19,2,Life Sciences,334,3,Male,36,3,2,Research Scientist,1,Divorced,3072.0,19877,2.0,No,16,3.0,1,2.0,17.0,2.0,2,1.0,0.0,0.0,0.0
40,No,Travel_Rarely,1300,Research & Development,24,2,Technical Degree,335,1,Male,62,3,2,Research Scientist,4,Divorced,3319.0,24447,1.0,No,17,3.0,1,2.0,9.0,3.0,3,9.0,8.0,4.0,7.0
45,No,Travel_Rarely,252,Research & Development,1,3,Other,336,3,Male,70,4,5,Manager,4,Married,16581.0,15970,0.0,No,11,3.0,3,1.0,25.0,2.0,3,18.0,0.0,1.0,7.0
31,No,Travel_Frequently,1327,Research & Development,3,4,Medical,337,2,Male,73,3,3,Research Director,3,Divorced,13675.0,13523,8.5,No,12,3.0,1,1.0,9.0,3.0,3,2.0,2.0,2.0,2.0
33,No,Travel_Rarely,832,Research & Development,5,4,Life Sciences,338,3,Female,63,2,1,Research Scientist,4,Married,2911.0,14776,1.0,No,13,3.0,3,1.0,2.0,2.0,2,2.0,2.0,0.0,2.0
34,No,Travel_Rarely,470,Research & Development,2,4,Life Sciences,339,4,Male,84,2,2,Manufacturing Director,1,Married,5957.0,23687,6.0,No,13,3.0,2,1.0,13.0,3.0,3,11.0,9.0,5.0,9.0
37,No,Travel_Rarely,1017,Research & Development,1,2,Medical,340,3,Female,83,2,1,Research Scientist,1,Married,3920.0,18697,2.0,No,14,3.0,1,1.0,17.0,2.0,2,3.0,1.0,0.0,2.0
